sim_time,reservation_time_trigger,charging_strategy,repositioning_strategy,user_requests
39120,0.0,0.002,0.0,0.01525
39180,0.0,0.001,0.0,0.00864
39240,0.0,0.001,0.0,0.00269
39300,0.0,0.001,0.303,0.023690000000000003
39360,0.0,0.001,0.0,0.02747
39420,0.0,0.001,0.0,0.00756
39480,0.0,0.01,0.0,0.017050000000000003
39540,0.0,0.003,0.0,0.0194
39600,0.0,0.001,0.302,0.006920000000000001
39660,0.0,0.003,0.0,0.010949999999999998
39720,0.0,0.001,0.0,0.017240000000000002
39780,0.0,0.003,0.0,0.0052
39840,0.0,0.001,0.0,0.00813
39900,0.0,0.001,0.3,0.01448
39960,0.0,0.001,0.0,0.015009999999999999
40020,0.0,0.001,0.0,0.01437
40080,0.0,0.001,0.0,0.00542
40140,0.0,0.001,0.0,0.01575
40200,0.0,0.004,0.295,0.015519999999999999
40260,0.0,0.001,0.0,0.0
40320,0.0,0.002,0.0,0.01732
40380,0.0,0.001,0.0,0.00435
40440,0.0,0.001,0.0,0.04773999999999999
40500,0.0,0.001,0.342,0.01438
40560,0.0,0.002,0.0,0.00953
40620,0.0,0.001,0.0,0.018759999999999995
40680,0.0,0.001,0.0,0.01
40740,0.0,0.001,0.0,0.01669
40800,0.0,0.002,0.298,0.0071
40860,0.0,0.001,0.0,0.01235
